33608,19154
33608,35242
33608,43076
33608,85040
33608,83647
33608,33905
33608,28715
33608,61341
33608,59808
33608,85705
33608,55441
33608,64132
33608,48906
33608,50501
33608,52722
33608,60462
33608,34275
33608,72956
33608,49321
33608,27606
33608,66111
33608,77471
33608,76101
33608,63042
33608,30236
33608,60452
33608,43223
33608,28205
33608,91405
33608,10455
33608,44454
33608,32801
33608,93274
33608,57104
33608,95377
33608,64735
33608,74446
33608,19007
33608,12158
33608,44113
33608,33762
33608,39701
33608,97303
33608,48166
33608,75703
33608,41144
33608,43085
33608,35252
33608,60506
33608,07054
33608,23320
33608,85224
33608,83276
33608,59752
33608,97504
33608,83858
33608,16825
33608,98402
33608,48103
33608,75161
33608,27405
33608,24224
33608,86301
33608,12212
33608,67504
33608,78742
33608,84116
33608,26531
33608,33471
33608,38930
33608,72936
33608,98944
33608,44663
33608,49548
33608,99214
33608,33913
33608,19134
33608,31085
33608,97070
33608,18501
33608,45631
33608,97411
33608,54402
33608,55446
33608,76539
33608,98801
33608,84601
33608,50320
33608,29625
33608,72703
33608,67455
33608,59601
33608,84528
33608,48159
33608,26501
33608,19144
33608,23188
33608,33868
33608,34234
33608,27420
33608,29229
33608,45843
33608,19610
33608,37075
33608,48186
33608,19555
33608,75243
33608,40810
33608,19901
33608,33860
33608,68138
33608,19153
33608,28027
33608,85225
33608,96793
33608,11435
33608,52403
33608,43725
33608,14425
33608,84403
33608,68776
33608,44241
33608,94557
33608,50313
33608,38120
33608,60620
33608,54703
33608,28777
33608,66217
33608,19146
33608,33407
33608,23606
33608,32805
33608,67601
33608,76140
33608,20110
33608,84401
33608,85063
33608,39208
33608,78247
33608,40505
33608,33614
33608,22603
33608,32583
33608,75182
33608,27235
33608,85713
33608,12205
33608,10001
33608,33801
33608,95122
33608,95407
33608,30045
33608,77713
33608,18640
33608,98072
33608,81623
33608,36108
33608,83605
33608,31216
33608,95206
33608,76009
33608,83110
33608,34201
33608,66854
33608,75233
33608,34477
33608,32708
33608,10927
33608,95212
33608,36582
33608,55901
33608,11101
33608,34744
33608,98047
33608,98837
33608,99252
33608,31601
33608,44256
33608,33873
33608,14420
33608,97301
33608,78746
33608,77034
33608,34237
33608,32809
33608,33315
33608,93003
33608,60639
33608,35010
33608,29605
33608,43061
33608,84404
33608,98026
33608,94566
33608,30339
33608,28277
33608,18202
33608,81505
33608,95205
33608,74804
33608,76503
33608,97402
33608,81301
33608,78654
33608,50536
33608,44054
33608,72335
33608,72923
33608,89801
33608,98125
33608,76051
33608,30076
33608,33604
33608,64064
33608,38876
33608,34652
33608,81423
33608,55117
33608,51401
33608,56303
33608,21075
33608,48326
33608,75050
33608,64701
33608,52601
33608,20175
33608,83254
33608,19057
33608,30060
33608,84115
33608,26351
33608,43310
33608,87401
33608,26241
33608,92509
33608,30301
33608,28315
33608,76102
33608,77092
33608,60060
33608,33169
33608,24946
33608,78109
33608,81637
33608,98802
33608,78745
33608,74402
33608,72396
33608,30101
33608,60623
33608,21502
33608,34208
33608,32209
33608,44647
33608,35661
33608,14482
33608,77701
33608,28210
33608,85009
33608,90245
33608,38016
33608,77084
33608,37064
33608,43219
33608,41501
33608,28117
33608,28031
33608,37204
33608,14810
33608,66012
33608,32114
33608,18040
33608,30028
33608,78218
33608,32940
33608,63627
33608,68064
33608,55455
33608,29728
33608,55374
33608,83001
33608,66071
33608,39667
33608,34981
33608,37723
33608,56001
33608,33556
33608,45822
33608,78681
33608,48220
33608,30342
33608,78721
33608,46203
33608,81650
33608,28301
33608,14843
33608,19021
33608,77351
33608,97914
33608,50265
33608,84123
33608,49314
33608,58102
33608,41031
33608,27549
33608,55460
33608,39305
33608,60804
33608,89030
33608,20177
33608,43735
33608,12211
33608,11232
33608,48217
33608,14513
33608,33916
33608,29461
33608,18103
33608,84741
33608,67402
33608,48722
33608,29730
33608,43212
33608,24017
33608,32713
33608,21601
33608,75211
33608,72764
33608,12204
33608,89032
33608,50583
33608,29330
33608,65202
33608,15136
33608,78727
33608,49202
33608,66206
33608,19116
33608,13204
33608,14624
33608,84655
33608,50317
33608,98092
33608,11933
33608,48043
33608,30344
33608,32025
33608,60185
33608,93301
33608,37809
33608,13424
33608,84054
33608,28734
33608,80125
33608,28725
33608,14504
33608,29409
33608,11788
33608,18969
33608,46240
33608,21226
33608,64113
33608,77836
33608,44255
33608,35118
33608,20743
33608,21401
33608,32258
33608,45601
33608,12801
33608,28429
33608,83687
33608,12701
33608,14568
33608,17601
33608,55473
33608,50233
33608,81502
33608,81303
33608,34292
33608,17403
33608,39209
33608,49001
33608,81122
33608,96819
33608,64429
33608,34997
33608,27105
33608,92093
33608,31401
33608,11354
33608,32402
33608,39560
33608,80120
33608,78725
33608,95037
33608,32092
33608,84060
33608,33193
33608,28091
33608,66801
33608,12590
33608,95815
33608,68138
33608,76537
33608,44615
33608,81601
33608,99301
33608,34785
33608,60457
33608,32254
33608,48180
33608,47711
33608,80651
33608,32827
33608,28732
33608,89081
33608,14522
33608,11801
33608,44212
33608,21222
33608,33844
33608,83301
33608,33569
33608,27215
33608,67801
33608,32204
33608,77447
33608,92806
33608,46254
33608,28901
33608,33637
33608,92104
33608,41143
33608,78642
33608,35674
33608,46401
33608,47610
33608,34104
33608,43206
33608,37090
33608,32750
33608,84302
33608,75034
33608,59604
33608,50022
33608,20601
33608,84340
33608,11040
33608,27216
33608,54476
33608,21215
33608,11953
33608,75062
33608,25705
33608,34653
33608,23234
33608,64011
33608,84112
33608,56301
33608,45648
33608,33578
33608,34240
33608,98424
33608,94244
33608,81401
33608,93721
33608,75244
33608,71801
33608,45217
33608,75160
33608,28217
33608,59803
33608,30328
33608,74017
33608,55308
33608,60605
33608,77048
33608,14203
33608,34221
33608,27709
33608,74116
33608,43451
33608,27107
33608,63390
33608,32219
33608,24382
33608,75702
33608,60031
33608,21114
33608,50266
33608,25704
33608,33716
33608,60632
33608,27526
33608,36037
33608,60644
33608,96754
33608,30736
33608,50801
33608,29059
33608,92337
33608,48188
33608,83202
33608,27610
33608,90012
33608,37914
33608,77707
33608,25064
33608,30188
33608,28601
33608,90640
33608,74056
33608,92058
33608,95210
33608,22514
33608,45202
33608,95826
33608,17003
33608,38701
33608,17552
33608,74301
33608,84726
33608,81416
33608,50036
33608,17318
33608,97220
33608,34474
33608,34982
33608,25801
33608,80204
33608,14020
33608,99216
33608,27603
33608,43358
33608,91770
33608,39194
33608,98002
33608,81230
33608,28092
33608,10940
33608,33761
33608,24319
33608,53051
33608,28273
33608,76063
33608,27609
33608,60084
33608,84660
33608,30807
33608,91406
33608,20794
33608,55410
33608,36203
33608,20850
33608,34135
33608,81435
33608,57703
33608,26651
33608,29588
33608,21201
33608,35217
33608,92801
33608,77077
33608,83401
33608,92408
33608,46226
33608,33610
33608,84335
33608,21040
33608,46239
33608,97211
33608,80239
33608,18660
33608,48843
33608,55417
33608,90021
33608,98951
33608,84790
33608,35201
33608,34202
33608,31404
33608,66618
33608,33950
33608,45220
33608,33765
33608,32609
33608,28540
33608,29927
33608,33823
33608,28803
33608,34117
33608,29201
33608,50131
33608,55345
33608,32405
33608,92570
33608,28334
33608,48106
33608,97015
33608,17055
33608,85001
33608,72762
33608,32226
33608,33771
33608,68069
33608,90058
33608,72704
33608,49233
33608,49003
33608,98296
33608,55806
33608,43551
33608,30083
33608,58703
33608,76011
33608,17545
33608,48315
33608,54407
33608,78257
33608,81328
33608,28269
33608,50301
33608,94577
33608,78214
33608,74953
33608,24431
33608,74446
33608,83128
33608,32628
33608,78617
33608,44319
33608,35444
33608,17065
33608,38113
33608,90022
33608,43218
33608,39301
33608,53718
33608,80525
33608,45714
33608,30044
33608,73301
33608,16124
33608,41858
33608,29341
33608,77043
33608,28557
33608,44240
33608,90037
33608,48801
33608,43130
33608,55802
33608,98032
33608,17050
33608,55414
33608,80487
33608,80537
33608,30324
33608,92040
33608,24605
33608,14809
33608,84032
33608,12303
33608,43701
33608,94538
33608,32024
33608,97013
33608,95111
33608,90046
33608,49204
33608,76431
33608,78664
33608,24916
33608,75165
33608,28211
33608,48111
33608,30157
33608,32771
33608,12501
33608,43316
33608,84096
33608,78233
33608,10035
33608,32503
33608,98823
33608,83616
33608,78644
33608,48393
33608,48026
33608,30265
33608,12202
33608,74960
33608,27229
33608,67501
33608,97223
33608,46793
33608,39553
33608,43537
33608,14546
33608,32221
33608,43325
33608,45873
33608,27834
33608,76053
33608,37212
33608,75148
33608,67217
33608,52623
33608,26201
33608,15864
33608,24901
33608,26415
33608,30046
33608,66053
33608,33166
33608,28208
33608,95215
33608,43207
33608,65802
33608,94124
33608,12201
33608,60634
33608,44622
33608,77060
33608,75220
33608,98939
33608,72903
33608,53204
33608,78045
33608,38813
33608,33971
33608,60018
33608,33619
33608,14432
33608,33069
33608,33026
33608,28705
33608,45840
33608,60143
33608,36117
33608,44087
33608,36303
33608,60555
33608,66213
33608,75060
33608,76244
33608,43408
33608,41222
33608,92154
33608,91101
33608,74955
33608,45011
33608,84532
33608,30290
33608,84652
33608,35442
33608,44035
33608,14623
33608,98001
33608,30288
33608,77006
33608,60604
33608,91311
33608,83815
33608,27205
33608,78217
33608,26505
33608,78657
33608,43605
33608,74003
33608,77403
33608,48164
33608,21093
33608,25880
33608,75951
33608,33837
33608,25802
33608,49053
33608,83864
33608,51334
33608,99507
33608,96740
33608,81631
33608,80939
33608,60609
33608,10924
33608,23502
33608,46410
33608,77080
33608,32824
33608,76131
33608,54403
33608,18951
33608,99202
33608,58504
33608,17972
33608,48197
33608,53215
33608,78239
33608,30084
33608,32007
33608,37419
33608,45801
33608,92301
33608,99352
33608,67401
33608,50021
33608,41240
33608,17241
33608,48161
33608,17105
33608,78726
33608,20879
33608,98144
33608,10019
33608,11563
33608,84066
33608,48084
33608,94710
33608,97304
33608,35040
33608,77327
33608,33301
33608,17364
33608,77057
33608,34677
33608,27401
33608,19510
33608,72701
33608,33404
33608,33147
33608,33909
33608,81501
33608,43314
33608,12401
33608,84043
33608,98850
33608,12161
33608,43607
33608,53151
33608,72901
33608,30014
33608,50010
33608,28590
33608,43750
33608,75229
33608,41522
33608,77493
33608,55379
33608,85041
33608,20155
33608,76712
33608,43545
33608,12052
33608,74112
33608,75247
33608,33982
33608,75801
33608,32837
33608,32503
33608,37854
33608,98444
33608,43907
33608,59602
33608,75410
33608,13201
33608,55043
33608,78258
33608,80216
33608,32514
33608,17104
33608,45832
33608,33542
33608,98446
33608,24740
33608,73112
33608,77015
33608,60131
33608,85233
33608,87410
33608,93308
33608,25271
33608,80112
33608,77423
33608,80210
33608,18801
33608,32501
33608,72682
33608,17057
33608,41230
33608,49246
33608,73045
33608,78613
33608,48201
33608,33559
33608,92111
33608,48104
33608,92675
33608,11783
33608,85226
33608,66061
33608,38923
33608,83705
33608,67152
33608,65205
33608,83607
33608,38849
33608,60005
33608,38652
33608,26624
33608,14225
33608,89103
33608,93637
33608,33309
33608,30034
33608,85019
33608,44341
33608,40510
33608,33881
33608,98104
33608,56011
33608,81004
33608,24931
33608,56073
33608,62206
33608,81147
33608,80907
33608,49267
33608,64063
33608,49079
33608,24739
33608,77007
33608,19140
33608,92410
33608,81403
33608,32547
33608,74354
33608,68508
33608,97201
33608,56387
33608,30080
33608,94596
33608,19118
33608,44131
33608,25701
33608,38846
33608,76513
33608,39746
33608,97339
33608,99114
33608,12010
33608,37660
33608,41517
33608,33967
33608,26287
33608,45750
33608,74146
33608,84104
33608,49333
33608,21162
33608,94598
33608,22407
33608,52402
33608,98948
33608,75110
33608,95961
33608,32960
33608,36804
33608,66085
33608,34142
33608,48226
33608,32907
33608,98122
33608,75074
33608,74029
33608,19939
33608,48346
33608,43612
33608,32508
33608,28786
33608,72765
33608,74451
33608,83338
33608,76702
33608,55447
33608,19036
33608,82941
33608,76706
33608,41537
33608,36278
33608,11779
33608,32539
33608,60611
33608,51579
33608,32806
33608,78653
33608,55301
33608,60612
33608,28110
33608,39218
33608,51466
33608,47724
33608,84120
33608,74048
33608,90016
33608,32653
33608,97408
33608,29488
33608,75473
33608,41164
33608,14526
33608,32810
33608,50854
33608,14625
33608,97227
33608,99212
33608,28904
33608,98604
33608,44221
33608,92860
33608,41179
33608,60450
33608,75033
33608,34233
33608,34787
33608,13032
33608,75241
33608,46268
33608,43123
33608,72601
33608,90807
33608,89502
33608,80220
33608,31405
33608,12601
33608,60402
33608,32792
33608,10303
33608,26330
33608,28127
33608,31415
33608,75709
33608,44109
33608,63383
33608,99212
33608,77041
33608,10994
33608,98901
33608,48131
33608,30263
33608,19103
33608,21237
33608,17042
33608,98035
33608,35801
33608,37912
33608,84020
33608,22656
33608,74464
76544,14453
76544,83303
76544,76101
76544,74446
76544,35252
76544,07054
76544,12212
76544,67504
76544,26531
76544,99214
76544,18501
76544,54402
76544,27420
76544,68138
76544,94557
76544,85063
76544,34477
76544,99252
76544,76503
76544,30301
76544,74402
76544,49314
76544,55460
76544,20177
76544,67402
76544,55473
76544,81502
76544,92093
76544,32402
76544,46401
76544,59604
76544,27216
76544,94244
76544,35201
76544,48106
76544,85001
76544,49003
76544,50301
76544,35444
76544,38113
76544,43218
76544,73301
76544,49204
76544,32503
76544,14546
76544,43325
76544,12201
76544,38813
76544,77403
76544,25802
76544,32007
76544,17105
76544,13201
76544,65205
76544,44341
76544,24739
76544,97339
76544,72765
76544,76702
76544,47724
76544,99212
76544,75033
76544,98035
23454,14453
23454,83303
23454,76101
23454,74446
23454,35252
23454,07054
23454,12212
23454,67504
23454,26531
23454,99214
23454,18501
23454,54402
23454,27420
23454,68138
23454,94557
23454,85063
23454,34477
23454,99252
23454,76503
23454,30301
23454,74402
23454,49314
23454,55460
23454,20177
23454,67402
23454,55473
23454,81502
23454,92093
23454,32402
23454,46401
23454,59604
23454,27216
23454,94244
23454,35201
23454,48106
23454,85001
23454,49003
23454,50301
23454,35444
23454,38113
23454,43218
23454,73301
23454,49204
23454,32503
23454,14546
23454,43325
23454,12201
23454,38813
23454,77403
23454,25802
23454,32007
23454,17105
23454,13201
23454,65205
23454,44341
23454,24739
23454,97339
23454,72765
23454,76702
23454,47724
23454,99212
23454,75033
23454,98035
29904,14453
29904,83303
29904,76101
29904,74446
29904,35252
29904,07054
29904,12212
29904,67504
29904,26531
29904,99214
29904,18501
29904,54402
29904,27420
29904,68138
29904,94557
29904,85063
29904,34477
29904,99252
29904,76503
29904,30301
29904,74402
29904,49314
29904,55460
29904,20177
29904,67402
29904,55473
29904,81502
29904,92093
29904,32402
29904,46401
29904,59604
29904,27216
29904,94244
29904,35201
29904,48106
29904,85001
29904,49003
29904,50301
29904,35444
29904,38113
29904,43218
29904,73301
29904,49204
29904,32503
29904,14546
29904,43325
29904,12201
29904,38813
29904,77403
29904,25802
29904,32007
29904,17105
29904,13201
29904,65205
29904,44341
29904,24739
29904,97339
29904,72765
29904,76702
29904,47724
29904,99212
29904,75033
29904,98035
42223,14453
42223,83303
42223,76101
42223,74446
42223,35252
42223,07054
42223,12212
42223,67504
42223,26531
42223,99214
42223,18501
42223,54402
42223,27420
42223,68138
42223,94557
42223,85063
42223,34477
42223,99252
42223,76503
42223,30301
42223,74402
42223,49314
42223,55460
42223,20177
42223,67402
42223,55473
42223,81502
42223,92093
42223,32402
42223,46401
42223,59604
42223,27216
42223,94244
42223,35201
42223,48106
42223,85001
42223,49003
42223,50301
42223,35444
42223,38113
42223,43218
42223,73301
42223,49204
42223,32503
42223,14546
42223,43325
42223,12201
42223,38813
42223,77403
42223,25802
42223,32007
42223,17105
42223,13201
42223,65205
42223,44341
42223,24739
42223,97339
42223,72765
42223,76702
42223,47724
42223,99212
42223,75033
42223,98035
93943,14453
93943,83303
93943,76101
93943,74446
93943,35252
93943,07054
93943,12212
93943,67504
93943,26531
93943,99214
93943,18501
93943,54402
93943,27420
93943,68138
93943,94557
93943,85063
93943,34477
93943,99252
93943,76503
93943,30301
93943,74402
93943,49314
93943,55460
93943,20177
93943,67402
93943,55473
93943,81502
93943,92093
93943,32402
93943,46401
93943,59604
93943,27216
93943,94244
93943,35201
93943,48106
93943,85001
93943,49003
93943,50301
93943,35444
93943,38113
93943,43218
93943,73301
93943,49204
93943,32503
93943,14546
93943,43325
93943,12201
93943,38813
93943,77403
93943,25802
93943,32007
93943,17105
93943,13201
93943,65205
93943,44341
93943,24739
93943,97339
93943,72765
93943,76702
93943,47724
93943,99212
93943,75033
93943,98035
28533,14453
28533,83303
28533,76101
28533,74446
28533,35252
28533,07054
28533,12212
28533,67504
28533,26531
28533,99214
28533,18501
28533,54402
28533,27420
28533,68138
28533,94557
28533,85063
28533,34477
28533,99252
28533,76503
28533,30301
28533,74402
28533,49314
28533,55460
28533,20177
28533,67402
28533,55473
28533,81502
28533,92093
28533,32402
28533,46401
28533,59604
28533,27216
28533,94244
28533,35201
28533,48106
28533,85001
28533,49003
28533,50301
28533,35444
28533,38113
28533,43218
28533,73301
28533,49204
28533,32503
28533,14546
28533,43325
28533,12201
28533,38813
28533,77403
28533,25802
28533,32007
28533,17105
28533,13201
28533,65205
28533,44341
28533,24739
28533,97339
28533,72765
28533,76702
28533,47724
28533,99212
28533,75033
28533,98035
99703,14453
99703,83303
99703,76101
99703,74446
99703,35252
99703,07054
99703,12212
99703,67504
99703,26531
99703,99214
99703,18501
99703,54402
99703,27420
99703,68138
99703,94557
99703,85063
99703,34477
99703,99252
99703,76503
99703,30301
99703,74402
99703,49314
99703,55460
99703,20177
99703,67402
99703,55473
99703,81502
99703,92093
99703,32402
99703,46401
99703,59604
99703,27216
99703,94244
99703,35201
99703,48106
99703,85001
99703,49003
99703,50301
99703,35444
99703,38113
99703,43218
99703,73301
99703,49204
99703,32503
99703,14546
99703,43325
99703,12201
99703,38813
99703,77403
99703,25802
99703,32007
99703,17105
99703,13201
99703,65205
99703,44341
99703,24739
99703,97339
99703,72765
99703,76702
99703,47724
99703,99212
99703,75033
99703,98035
76311,14453
76311,83303
76311,76101
76311,74446
76311,35252
76311,07054
76311,12212
76311,67504
76311,26531
76311,99214
76311,18501
76311,54402
76311,27420
76311,68138
76311,94557
76311,85063
76311,34477
76311,99252
76311,76503
76311,30301
76311,74402
76311,49314
76311,55460
76311,20177
76311,67402
76311,55473
76311,81502
76311,92093
76311,32402
76311,46401
76311,59604
76311,27216
76311,94244
76311,35201
76311,48106
76311,85001
76311,49003
76311,50301
76311,35444
76311,38113
76311,43218
76311,73301
76311,49204
76311,32503
76311,14546
76311,43325
76311,12201
76311,38813
76311,77403
76311,25802
76311,32007
76311,17105
76311,13201
76311,65205
76311,44341
76311,24739
76311,97339
76311,72765
76311,76702
76311,47724
76311,99212
76311,75033
76311,98035
12866,14453
12866,83303
12866,76101
12866,74446
12866,35252
12866,07054
12866,12212
12866,67504
12866,26531
12866,99214
12866,18501
12866,54402
12866,27420
12866,68138
12866,94557
12866,85063
12866,34477
12866,99252
12866,76503
12866,30301
12866,74402
12866,49314
12866,55460
12866,20177
12866,67402
12866,55473
12866,81502
12866,92093
12866,32402
12866,46401
12866,59604
12866,27216
12866,94244
12866,35201
12866,48106
12866,85001
12866,49003
12866,50301
12866,35444
12866,38113
12866,43218
12866,73301
12866,49204
12866,32503
12866,14546
12866,43325
12866,12201
12866,38813
12866,77403
12866,25802
12866,32007
12866,17105
12866,13201
12866,65205
12866,44341
12866,24739
12866,97339
12866,72765
12866,76702
12866,47724
12866,99212
12866,75033
12866,98035
22134,14453
22134,83303
22134,76101
22134,74446
22134,35252
22134,07054
22134,12212
22134,67504
22134,26531
22134,99214
22134,18501
22134,54402
22134,27420
22134,68138
22134,94557
22134,85063
22134,34477
22134,99252
22134,76503
22134,30301
22134,74402
22134,49314
22134,55460
22134,20177
22134,67402
22134,55473
22134,81502
22134,92093
22134,32402
22134,46401
22134,59604
22134,27216
22134,94244
22134,35201
22134,48106
22134,85001
22134,49003
22134,50301
22134,35444
22134,38113
22134,43218
22134,73301
22134,49204
22134,32503
22134,14546
22134,43325
22134,12201
22134,38813
22134,77403
22134,25802
22134,32007
22134,17105
22134,13201
22134,65205
22134,44341
22134,24739
22134,97339
22134,72765
22134,76702
22134,47724
22134,99212
22134,75033
22134,98035
92243,14453
92243,83303
92243,76101
92243,74446
92243,35252
92243,07054
92243,12212
92243,67504
92243,26531
92243,99214
92243,18501
92243,54402
92243,27420
92243,68138
92243,94557
92243,85063
92243,34477
92243,99252
92243,76503
92243,30301
92243,74402
92243,49314
92243,55460
92243,20177
92243,67402
92243,55473
92243,81502
92243,92093
92243,32402
92243,46401
92243,59604
92243,27216
92243,94244
92243,35201
92243,48106
92243,85001
92243,49003
92243,50301
92243,35444
92243,38113
92243,43218
92243,73301
92243,49204
92243,32503
92243,14546
92243,43325
92243,12201
92243,38813
92243,77403
92243,25802
92243,32007
92243,17105
92243,13201
92243,65205
92243,44341
92243,24739
92243,97339
92243,72765
92243,76702
92243,47724
92243,99212
92243,75033
92243,98035
96818,14453
96818,83303
96818,76101
96818,74446
96818,35252
96818,07054
96818,12212
96818,67504
96818,26531
96818,99214
96818,18501
96818,54402
96818,27420
96818,68138
96818,94557
96818,85063
96818,34477
96818,99252
96818,76503
96818,30301
96818,74402
96818,49314
96818,55460
96818,20177
96818,67402
96818,55473
96818,81502
96818,92093
96818,32402
96818,46401
96818,59604
96818,27216
96818,94244
96818,35201
96818,48106
96818,85001
96818,49003
96818,50301
96818,35444
96818,38113
96818,43218
96818,73301
96818,49204
96818,32503
96818,14546
96818,43325
96818,12201
96818,38813
96818,77403
96818,25802
96818,32007
96818,17105
96818,13201
96818,65205
96818,44341
96818,24739
96818,97339
96818,72765
96818,76702
